Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,class
0.084433,0.31657,0.47579,3.0803,139.94,0,0.084433,2.1589,1.5672,0.68343,0.09521,0.36917,0.18329,0.084433,402.24,0.90741,3.1589,0.084433,0.053874,44.824,1.1853,0,0.053874,0.17843,0.052805,0.90741,0,1.6101,4.8855,0.18771,0.12095,90.117,4.0503,2.9262,0.0081999,1.5672,30.663,0.70013,0.0052321,0.10699,0.052027,0,158.38,113.55,0.4387,2.2388,75.834,-0.20282,-0.12942,2.2254,0.22871,0.24689,2.3128,2.3693,36555.0,0.40892,0.12354000000000001,0.59846,0.024434,8.143,3.2144,53.266,6.8524,5.3037,0
0.13299,0.26669,0.51495,2.9309,125.4,0.45198999999999995,0.15403,2.5756,1.1296,0.68691,0.15403,0.57754,0.17336,0.15403,576.43,0.63321,3.7496,0.15403,0.15812,81.228,0.94724,0.12729000000000001,0.13652,0.54002,0.68691,0.55432,1.476,2.3583,4.9965,-0.1485,0.15812,112.88,3.2336,0.47728999999999994,0.12729000000000001,1.0428,?,0.68691,0.13067,1.5534,0.061688,0.13067,137.65,56.418,0.61345,2.118,91.755,0.11245,0.11543,2.9309,0.26669,0.30925,3.1458,3.1458,51085.0,0.11472,0.19361,0.88528,0,4.4935,6.4695,99.928,3.6526,4.4612,0
0.13794,0.10555,0.51483,5.9341,43.289,0.32827,0.17169,7.5784,1.0811,0.79991,0.17169,1.6455,0.22338,0.17169,203.49,1.7937,9.4741,0.17169,0.20258,50.068,1.0922,0.12228,0.16275,0.40241,0.79991,1.4739,1.5599,1.3519,4.6306,0.090045,0.20258,48.581,7.5132,1.1585,0.12228,0.97946,415.54,0.80112,0.14428,3.2169,0.024802,0.14428,122.1,72.028,1.1865,4.8199,54.13,0.10465,0.12348,5.8661,0.10434,0.1331,2.1004,2.1036,21992.0,0.075052,0.17244,0.92495,0.001513,7.2901,5.0674,44.935,8.1229,2.2255,0
0.33688,0.050715,0.94524,20.62,168.73,0,0.41614,18.718,1.8897,0.94929,0.41794,8.6375,0.22598,0.41614,43.348,8.4202,19.718,0.41614,0.22022,45.564,1.6335,0.40996,0.17827,?,0.88414,6.8573,228.16,143.68,3.1861,-0.15124,0.22028,11.895,30.686,29.152,0.41129,1.8897,?,0.94929,0.21765,7.4311,0.0040169,0.21694,122.73,77.165,1.4281,15.723,58.239,0.39907,0.21118,19.588,0.048179,0.032588,144.3,144.3,1450.9,0.21765,0.35488000000000003,0.78305,0.0,8.0107,4.7301,9.3057,39.223,287.24,0
0.0057593,0.91192,-0.27541,0.51287,9264.1,0,0.0047457,0.096591,1.1288,0.088083,0.028822,0.0083939,0.026121,0.0047457,11288,0.032335,1.0966,0.0047457,0.0042041,36.304,0.91268,0.019359,0.005102,0.0319,0.061951,0.033446,0.80409,-0.38788,4.2818,0.80536,0.014285,185.55,1.9745,1.2241,0.016647,1.1288,0.7879,0.31361,0.014747,0.041553,0.68928,0.01715,86.162,49.858,0.051296,0.31429,36.711,-0.0053815,-0.0047673,0.31798,0.56538,0.50647,0.12405,0.44168,-5269.7,0.014747,0.065386,1.0102,2.5604,10.054,7.3207,182.81,1.9966,1.5898,0
0.31317,0.67902,0.16003,1.2451,-91.393,0.0,0.31317,0.47251000000000004,2.7467,0.32085,0.37723,0.47963,0.12176,0.31317,741.1,0.49251000000000006,1.4727,0.31317,0.11402,100.81,?,0.36135,0.11402,0.41491999999999996,0.18848,0.49251000000000006,5.641,0.85623,3.8782,0.24381,0.11714,100.02,3.665,3.5242,0.364,2.77,2.3164,0.34433,0.13252,0.019787,0.059158,0.13156,106.32,5.5124,0.41284,1.1816,115.7,0.3401,0.12382,1.1973,0.65295,0.27285,1.7167,1.8424,1209.0,0.13252,0.97607,0.8639,0.073197,3.6208,66.215,86.769,4.2066,14.696,1
0.063904,0.48571,0.031766,1.0654,-49.128,0,0.082792,1.0588,1.3597,0.51429,0.085141,0.17045,0.065549,0.082792,1989.1,0.1835,2.0588,0.082792,0.060889,53.997,1.1034,0.083222,0.046998,0.2307,0.31106,0.14461,35.42,0.065833,3.8681,0.31343,0.062617,140.7,2.5943,2.5943,0.099643,1.3597,?,0.51429,0.073283,0.12609,0.18078,0.061206,122.47,68.475,0.31769,0.65126,58.267,0.076886,0.056546,1.0654,0.48571,0.38547,1.0658,1.0658,234.46,0.073283,0.12426,0.93962,0.0,6.7596,5.3304,130.38,2.7994,2.8179,0
-0.048198,0.63136,0.13954,1.2298,-17.07,0.027786,-0.050586,0.4853,1.0026,0.3064,-0.050586,-0.083288,0.0029315,-0.050586,11647,0.031338,1.5839,-0.050586,-0.007495,20.373,0.82751,-0.025089,-0.0071411,0.049824,0.3064,0.035121,-0.037271,0.55136,3.666,0.092927,-0.007495,32.932,11.083,-0.039738,-0.025089,6.7778,15.426,0.3304,-0.0037173,0.13641,0.45839,-0.0037173,35.912,15.539,-0.12794,0.6095,20.426,-0.095461,-0.014144,1.183,0.60736,0.090226,1.2106,1.3054,646.74,0.0026278,-0.1573,0.99737,0.078321,17.916,23.489,32.846,11.112,26.667,0
0.046037,0.4635,0.33292,1.7421,23.634,0.079725,0.071084,0.95708,1.0212,0.4436,0.071084,0.15845,0.031326,0.071084,1299.4,0.28089,2.1575,0.071084,0.017104,4.5959,1.1428,0.06116,0.011077,0.13426,0.4436,0.22685,0.15028,1.5239,3.9296,0.025586,0.017104,40.236,9.0714,0.13195,0.06116,4.2434,49.022,0.45848,0.014716,0.83466,0.1267,0.014716,35.752,31.156,0.87973,1.6254,4.6935,0.0020533,0.00049404,1.6862,0.44862,0.11024,2.0306,2.0987,2831.0,0.020799,0.10378,0.9792,0.033532,79.419,11.715,39.399,9.2641,19.024,0
0.044534,0.70808,0.22858,1.7411,38.203,0.1753,0.058624,0.40317,1.0678,0.28548,0.058624,0.19008,0.082995,0.058624,2876.2,0.1269,1.4123,0.058624,0.054147,41.15,1.1377,0.071619,0.041133,0.21335,0.28548,0.107,0.70638,0.4937,4.1895,0.43725,0.054147,111.03,3.2874,0.10115,0.071619,1.0975,1.0382,0.68514,0.06615,0.76815,0.22634,0.06615,101.17,60.017,0.36485,1.3454,43.942,0.040386,0.037302,0.75839,0.30842,0.30419,0.61658,1.4798,3536.2,0.063527,0.156,0.93647,1.4,8.8699,6.0816,103.98,3.5104,2.3384,0
0.033559,0.38044,0.17756,1.9815,-66.634,0,0.034511,1.6285,0.56685,0.61956,0.048614,0.19076,0.18748,0.034511,1306.6,0.27934,2.6285,0.034511,0.060881,164.87,1.3313,0.048527,0.059203,0.078502,0.3073,0.27684,3.4408,0.27678,5.2836,0.65235,0.084383,129.8,2.812,1.3372,0.058121,0.56685,0.51468,0.81856,0.10253,0.072084,0.10542,0.085608,222.43,57.553,0.13106,0.56614,183.71,-0.023236,-0.040991,0.94226,0.18091,0.35562,0.96576,1.276,34118.0,0.10253,0.05416699999999999,0.93916,0.3212,2.2138,6.342,116.49,3.1333,0.8836,0
-0.021546,0.17841,0.15564,2.4567,244.94,0,-0.021546,4.605,2.1858,0.82159,-0.021546,-0.20165,-0.0098573,-0.021546,-3022.4,-0.12076,5.605,-0.021546,-0.0098573,26.964,1.051,-0.021546,-0.0098573,-0.045579,0.057733,-0.12076,?,0.21104,3.1875,0.059651,-0.0098573,22.643,16.241,9.7263,-0.078835,2.1858,?,0.82159,-0.036067,0.44953,-0.27602,-0.0098573,35.812,8.8484,-0.13343,0.94546,33.963,-0.021546,-0.0098573,1.4712,0.10684,0.061571,1.114,1.114,239.66,0.21203,-0.026224,0.79391,0.0,13.537,41.251,17.842,20.457,2.9637,0
0.0198,0.30611,0.065642,1.3177,-89.659,0,0.0198,2.2668,0.7538600000000001,0.69389,0.024708,0.095841,0.093458,0.0198,1585.9,0.23016,3.2668,0.0198,0.026264,111.26,0.93104,0.024196,0.026264,0.062327,0.0063722,0.23016,4.9299,0.090195,3.9775,0.40148,0.031929,103.09,3.5405,2.3894,0.022436,0.75386,1.029,0.73512,0.029761,0.04282,0.13632,0.032097,127.52,16.26,0.08616,0.20538,114.68,-0.026458,-0.035096,0.88931,0.20659,0.28245,0.95344,1.0101,623.29,0.029761,0.028533999999999997,0.97429,0.059423000000000004,3.2805,22.448,100.03,3.6491,1.0358,0
0.20321,0.49077,0.050185,1.1317,-28.612,0,0.20321,1.0376,1.6132,0.50923,0.2162,0.53314,0.14591,0.20321,760.99,0.47964,2.0376,0.20321,0.12596,3.0695,1.1155,0.2154,0.12596,0.70263,0.39477,0.47964,16.579,0.088251,3.6125,0.30421,0.13145,99.409,3.6717,2.8517,0.21373,1.6132,3.8117,0.61884,0.13249,0.38118,0.066077,0.13352,64.721,61.651,14.979,1.0961,3.5383,0.18322,0.11357,0.87892,0.38116,0.27235,0.89551,1.0883,205.61,0.13249,0.39905,0.87432,0.21524000000000001,118.91,5.9204,86.238,4.2325,2.8369,0
0.06077,0.29731,0.18259,1.8018,14.306,0,0.077132,2.3635,2.1830000000000003,0.70269,0.082196,0.33872,0.072051,0.077132,689.92,0.52905,3.3635,0.077132,0.035333,16.96,0.95666,0.079382,0.027837,0.16481,0.69072,0.47401,15.678,0.30962,3.9241,0.13155,0.037652,39.165,9.3196,7.1381,0.060827,2.183,?,0.70269,0.027863,0.044491,0.062118,0.036363,66.907,49.947,0.59908,1.3564,17.447,-0.00077483,-0.00035493,1.38,0.22771,0.1073,1.1916,1.1916,1533.1,0.027863,0.086482,0.96503,0.0,21.521,7.3077,38.073,9.5867,3.7019,0
-0.13849,1.014,-0.014046000000000001,0.98615,-0.46547,0.0,-0.13849,-0.013853,10.708,-0.014047,-0.13521,-0.13657,-0.012717,-0.13849,-2718.1,-0.13427999999999998,0.98615,-0.13849,-0.012934,0,0.87911,-0.13524,-0.012934,0.9088799999999999,-0.076269,-0.13427999999999998,-41.197,?,2.905,0.050695,-0.012912,34.064,10.715,10.715,-0.15771,10.708,?,-0.014047,-0.014728,0.46468,-0.2543,-0.01263,18.025,18.025,?,0.98615,0,-0.13757,-0.012847,0.98615,1.014,0.093326,?,?,-11.287,-0.014728,9.859,1.015,0,?,20.25,34.566,10.56,?,1
0.074169,0.44921,0.17096,2.616,29.819,0,0.074169,1.2261,1.3742,0.55079,0.074989,0.70105,0.1049,0.074169,1137.4,0.3209,2.2261,0.074169,0.053974,16.5,1.1447,0.073903,0.053974,0.33383,0.074169,0.3209,90.042,0.23638,3.9372,0.25768,0.053975,28.945,12.61,2.9698,0.040073,1.3742,1.0782,0.74986,0.029162,0.93816,0.10407,0.05378,47.148,30.648,1.194,2.0288,16.996,0.0039177,0.0028509,0.6161,0.1058,0.079302,0.76155,1.0368,1479.5,0.029162,0.13466,0.94748,0.36144,22.121,11.909,28.101,12.989,1.9,0
-0.014193,0.495,-0.021523,0.95604,-52.727,-0.014193,-0.013238999999999999,0.97546,0.95129,0.48286,-0.013238999999999999,-0.027038,0.02988,-0.013238999999999999,4235.4,0.08617899999999999,2.0202,-0.013238999999999999,-0.0092729,48.437,0.93657,-0.020345,-0.009941,-0.013238999999999999,0.48286,0.08425099999999999,?,-0.040466,4.7366,0.33789,-0.0092729,119.08,3.0651,-0.0411,-0.020345,1.548,51.984,0.48822,-0.01425,0.027046,0.45775,-0.01425,116.29,67.856,-0.074912,0.56911,46.077,-0.07624199999999999,-0.053403,0.9456899999999999,0.48963999999999996,0.32626,0.90783,0.91791,-1173.5,-0.051208,-0.029393,1.0512,0.011102,7.5356,5.379,125.18,2.9158,2.6842,1
0.090559,0.54089,0.18733,1.5132,6.5528,0,0.11559,0.84879,3.2284,0.45911,0.15228,0.31669,0.043329,0.11559,1411.4,0.25861,1.8488,0.11559,0.035804,12.632,1.5528,0.13345,0.028051,0.24324,0.4407,0.21234,3.6372,0.41844,3.4341,0.14419,0.040664,42.996,8.4892,5.7285,0.12987,3.2284,2.5048,0.635,0.040229,0.26034,0.1143,0.041335,51.702,39.07,0.8105,1.2071,13.162,0.10915,0.03381,1.0211,0.365,0.1178,1.0255,1.4184,508.98,0.040229,0.19725,0.96452,0.38313,28.894,9.3423,41.266,8.845,7.2114,0
0.14751,0.0761,0.11776,2.638,245.26,0,0.14751,12.141,0.2472,0.9239,0.14751,2.0517,0.70455,0.14751,159.48,2.2886,13.141,0.14751,0.59671,63.136,1.352,0.14751,0.59671,0.27102,0.7537,2.2886,19359,0.14533,3.1595,0.24032,0.59674,264.4,1.3805,1.3042,0.14795,0.2472,?,0.9239,0.59851,0.58755,0.014564,0.59673,217.66,154.53,3.4497,2.0433,157.26,0.12085,0.48889,2.4922,0.071894,0.72439,1.1401,1.1401,170.01,0.59851,0.15966,0.40391,0.0,5.7811,2.362,106.15,3.4384,0.30506,0
0.040167,0.71238,0.015276,1.0518,-440.16,0,0.050048,0.40374,2.2094,0.28762,0.081083,0.16964,0.027608,0.050048,4262.9,0.085622,1.4037,0.050048,0.022653,11.35,1.0172,0.081095,0.01818,0.10269,0.2748,0.071752,2.613,0.022149,3.9092,0.31464,0.0367,50.597,7.2335,2.9957,0.081061,2.2094,0.58271,0.70223,0.03669,0.063298,0.25799,0.036705,48.179,36.829,0.58466,0.81892,11.75,0.070147,0.03175,0.43558,0.29503,0.13825,0.41702,1.0182,123.95,0.03669,0.13965,0.97997,1.4415,32.159,9.9107,48.74,7.4887,3.2034,0
0.047917,0.19685,0.54707,3.7791,-8091.1,0,0.059922,4.08,4.8604,0.80315,0.060047,0.3044,0.030963,0.059922,477.44,0.7645,5.08,0.059922,0.012329,4.8472,0.98963,0.05603,0.0098587,0.29991,0.77538,0.70352,450.37,2.1363,3.2554,-0.048789,0.012336,14.943,24.476,24.476,0.051964,4.8604,?,0.80315,0.010691,2.2605,0.044759,0.011528,22.449,17.602,0.74238,3.4512,4.8897,-0.034542,-0.0071067,3.7791,0.19685,0.040857,3.1363,3.1363,985.0,0.010691,0.059662,0.99132,0.0,75.302,20.737,14.783,24.691,18.98,0
0.046169,0.24793,0.43654,2.7608,13.281,0.091786,0.048998,2.9978,1.0231,0.74324,0.048998,0.19763,0.045088,0.048998,937.18,0.38947,4.0334,0.048998,0.022879,61.412,1.5136,0.055779,0.021558,0.1313,0.74324,0.37806,0.26646,1.3835,4.4037,0.052092,0.022879,43.23,8.4432,0.22498,0.055779,2.1514,?,0.74324,0.026045,0.55303,0.078876,0.026045,93.288,31.876,0.12813,1.3074,62.828,0.008217,0.0038369,2.7608,0.24793,0.11844,2.3555,2.3555,11059.0,0.022543,0.06211900000000001,0.97746,0.0,5.9435,11.451,42.255,8.6379,6.7873,0
0.20526,0.24329,0.60102,3.8585,-58.012,0.41373,0.21553,2.5792,0.93309,0.62749,0.21553,1.0251,0.60991,0.21553,371.2,0.98331,4.1103,0.21553,0.5495,37.352,1.1549,-0.014327,0.52332,0.43404,0.62749,0.94109,-0.34082,3.1848,5.0903,0.46441,0.5495,182.57,1.9992,-0.058887,-0.014327,0.7768,23.348,0.66052,-0.036525,3.2623,0.85395,-0.036525,116.64,79.292,5.1139,3.6676,34.853,-0.03802,-0.096931,3.3347,0.21026,0.50019,3.325,3.5,73993.0,-0.071703,0.32711999999999997,1.0717,0.052635,9.772,4.6032,195.66,1.8655,2.0784,0
0.12561,0.30668,0.38539,2.3775,42.156,0,0.16021,2.2607,2.1656,0.69332,0.16396,0.57266,0.10087,0.16021,512.41,0.71232,3.2607,0.16021,0.07398,26.063,1.1904,0.15839,0.058004,0.37098,0.26564,0.5995,42.256,1.151,4.0172,0.028137,0.074247,50.867,7.1755,6.5459,0.1581,2.1656,18.971,0.72023,0.073004,0.88732,0.04719,0.073137,70.269,44.206,0.81231,1.8248,28.116,0.10014,0.046243,2.1689,0.27977,0.13936,2.0706,2.151,4010.0,0.073004,0.18118,0.92665,0.038813,14.004,8.2569,47.154,7.7406,6.4676,0
0.027788,0.33704,-0.029362,0.91263,-117.9,-0.050981,0.039963,1.8878,1.0511,0.63624,0.039963,0.11892,0.12003,0.039963,1394.3,0.26178,2.967,0.039963,0.054369,88.317,1.1338,0.034572,0.037805,-0.046639,0.63624,0.22566,0.49439,-0.042351,4.7425,0.43308,0.054369,175.41,2.0809,0.10258,0.034572,0.76084,131.89,0.63722,0.047034,0.073482,0.13376,0.047034,140.03,51.718,0.15624,0.3834,92.832,-0.013695,-0.018632,0.90998,0.33606,0.48057,0.9177,0.91911,-1623.0,0.048634,0.043675,0.95137,0.0015354000000000001,4.1328,7.0575,166.88,2.1872,1.0602,0
0.35702,0.76802,0.18012,1.2345,23.474,-0.33796,0.38969,0.30206,2.6036,0.23198,0.39208,0.5074,0.16749,0.38969,642.85,0.56779,1.3021,0.38969,0.14968,0,1.3225,0.37538,0.13713,0.038071,0.12384,0.52525,157.64,3.473,2.665,0.27571,0.15059,125.81,2.9012,2.9012,0.37538,2.6036,?,0.23198,0.14418,0.11461,0.0607,0.14418,120.58,120.58,?,1.2345,0,0.32901,0.12637,1.2345,0.76802,0.34468,4.473,4.473,83.27799999999999,0.14418,1.5390000000000001,0.85128,0.0,?,3.027,107.67,3.39,50.201,0
-0.10566,0.069065,0.28211,5.8788,23.443,-0.44897,-0.10566,13.479,0.6238600000000001,0.93094,-0.10422,-1.8273,0.017639,-0.10566,2290.8,0.15934,14.479,-0.10566,-0.16936,141.22,1.0345,-0.1049,-0.16936,-0.34693,-0.55463,0.15934,-73.165,0.42739,4.2729,0.052017,-0.16931,28.933,12.616,10.562,-0.1056,0.62386,?,0.93094,-0.16927,0.6474,0.19569,-0.16814,176.98,35.756,-0.43772,1.7043,120.78,-0.22156,-0.35514,4.9219,0.057823,0.079267,1.4104,1.4104,5288.7,-0.16927,-0.1135,1.1638,0.0,2.5846,10.208,33.83,10.789,0.94514,0
0.071817,0.52646,-0.040682,0.88641,-61.95,0.13532,0.078438,0.78289,1.0781,0.41216,0.078438,0.219,0.12967,0.078438,1414.2,0.25809,1.8995,0.078438,0.074858,39.953,1.0597,0.070508,0.068539,0.14443,0.41216,0.24552,0.72548,-0.059605,5.6395,0.48938,0.074858,134.51,2.7135,0.13393,0.070508,1.0951,1.2049,0.58045,0.06729,0.043708,0.13528,0.06729,105.14,65.185,0.62616,0.56618,43.074,0.013071,0.012474,0.60305,0.35816,0.36852,0.60388,0.85046,-17739.0,0.072471,0.17425,0.92753,0.40833,9.1358,5.5994,124.76,2.9256,1.5352,0
0.048011,0.8773,-0.321,0.59989,-110.48,0.037339,0.059842,0.13536,1.0285,0.11875,0.059842,0.074589,0.055443,0.059842,2723.7,0.13401,1.1399,0.059842,0.028221,50.305,1.1604,0.071042,0.022642,0.053513,0.11875,0.12052,0.34459,-0.61883,4.7868,0.41061,0.028221,142.04,2.5697,0.080978,0.071042,2.1523,2.52,0.19377,0.033503,0.010392,0.22399,0.033503,81.409,31.104,0.16428,0.23562,51.74,0.013318,0.0062807,0.5486,0.80228,0.38915,0.22893,0.37355,-19647.0,0.027748,0.4043,0.97225,0.63169,7.2558,11.735,138.1,2.643,4.0879,0
0.075456,0,1,?,1.5329,0,0.093155,?,0.22904000000000002,1,0.093155,?,0.40672,0.093155,0,?,?,0.093155,0.40672,0,4.2191,0.093155,0.32944,0.19906,0.14912,?,?,?,2.0701,0,0.40672,0,?,?,0.093155,0.22904,?,1,0.40672,?,0,0.40672,0.92206,0.92206,?,?,0,0.093155,0.40672,?,0,0,?,?,117.53,0.40672,0.075456,0.59332,0.0,?,395.85,0,?,?,0
-0.061802,0.41159,0.24298,1.6892,-685.67,0,-0.061617,1.4296,2.7264,0.58841,-0.060732,-0.17478,-0.0226,-0.061617,-2438.1,-0.14971,2.4296,-0.061617,-0.0226,17.004,1.0321,-0.066919,-0.022668,0.00088871,0.40481,-0.15015,-75.618,0.60074,3.7483,0.11408,-0.022331,50.519,7.2332,6.1955,-0.092895,2.7264,?,0.58841,-0.034072,0.29702,-0.20502,-0.024545,65.708,48.704,-0.48658,1.329,18.18,-0.066919,-0.024545,1.4469,0.35254,0.13825,1.4548,1.4548,1361.0,0.065764,-0.10503,0.93563,0.0,21.465,7.4942,47.197,7.7336,6.7406,0
-0.030756,0.40494,0.15945,1.3938,984.57,0,-0.030756,1.4695,5.3577,0.59506,-0.030756,-0.075952,0.00212,-0.030756,13013,0.02805,2.4695,-0.030756,-0.0057406,24.44,1.0326,-0.030756,-0.0057406,-0.067091,0.55997,0.02805,?,0.36604,3.166,0.053859,-0.0057406,26.782,13.628,13.628,-0.1611,5.3577,?,0.59506,-0.030069,0.28741,1.1884,-0.0057406,30.521,6.0812,-0.085733,0.50784,23.727,-0.072871,-0.013601,1.3938,0.40494,0.073376,1.366,1.366,233.66,-0.030069,-0.051687000000000004,1.0301,0.0,14.934,60.022,27.587,13.231,12.299,0
-0.03952,1.4674,-0.46736,0.68149,-65.812,-0.81172,-0.03952,-0.31851,4.0319,-0.46736,0.018503,-0.026933,-0.008194,-0.03952,-16212,-0.022515,0.68149,-0.03952,-0.0098018,22.693,1.0851,0.018508,-0.0098018,0.63041,-0.85124,-0.022515,0.31897,?,2.3189,0.36162,0.0012223,133.44,2.7353,2.7353,0.018172,4.0319,?,-0.46736,0.004507,0.016292,1.9572,0.0045903,88.364,65.671,-0.15766,0.51066,22.795,0.012025,0.0029824,0.68149,1.4674,0.36559,?,?,-97.399,0.0045058,0.08455900000000001,1.0098,0.0,16.084,5.558,132.84,2.7477,?,0
-0.093435,0.862,0.084026,1.0989,-68.722,0.15098,-0.11451,0.13047,0.95155,0.11246,-0.11451,-0.13475,-0.055705,-0.11451,-3293.5,-0.11082,1.1601,-0.11451,-0.066774,5.0666,0.88572,-0.093293,-0.054484,0.18042,0.11246,-0.086372,-0.51765,1.2699,4.2206,0.48846,-0.066774,172.11,2.1208,-0.10823,-0.093293,1.7198,74.674,0.12465,-0.054401,0.50007,-0.38137,-0.054401,108.31,103.24,-3.9251,1.0709,4.8211,-0.11228,-0.06547,1.0833,0.84981,0.47153,1.6997,1.8839,1396.5,-0.050917,-0.8308200000000001,1.0509,0.10835999999999998,72.041,3.5354,180.87,2.018,25.919,0
-0.017913,0.19439,0.71392,4.6727,29.705,0.093911,-0.01796,4.1312,0.96967,0.80305,-0.01796,-0.092395,0.011608,-0.01796,4187.2,0.08717,5.1444,-0.01796,-0.012304,147.01,1.1152,-0.023283,-0.012271,0.12378,0.80305,0.087416,-0.15467,7.786,4.3899,0.0077864,-0.012304,47.132,7.7441,-0.11978,-0.023283,1.5129,?,0.80305,-0.015951,0.96551,0.5499,-0.015951,180.2,33.182,-0.030467,1.6482,142.55,-0.058188,-0.039863,4.6727,0.19439,0.12913,8.7581,8.7581,17519.0,-0.031281,-0.022306,1.0313,0.0,2.4828,11,48.607,7.5092,15.919,0
0.19656,0.23507,0.60825,7.7626,207.64,0,0.24678,3.2541,0.9399200000000001,0.76493,0.2585,2.7437,0.27689,0.24678,329.68,1.1071,4.2541,0.24678,0.26255,83.681,1.3776,0.25239,0.20912,0.5999,0.47765,0.89349,21.538,2.0153,4.0148,-0.046126,0.27042,47.72,7.6488,2.9266,0.25196,0.93992,3.3292,0.90992,0.26807,3.1372,0.029472,0.26853,161.56,77.875,0.91215,5.3668,114.33,0.23892,0.25419,2.9701,0.089943,0.13074,2.5345,3.0149,6293.0,0.26807,0.25695999999999997,0.73961,0.18955,4.3618,4.687,34.928,10.45,3.1143,0
0.0014861,0.21056,0.45227,6.232,19.31,0.017505,0.0036091,3.7487,1.0091,0.78934,0.0036091,0.041752,0.077504,0.0036091,1108,0.32941,4.7492,0.0036091,0.0040328,157.01,0.82487,0.010388,0.0016605,0.026193,0.78934,0.31933,0.11713,0.98044,4.3885,0.23168,0.0040328,35.575,10.26,0.049336,0.010388,0.92367,1.2385,0.91346,0.011608,0.3061,0.090919,0.011608,208.92,51.904,0.0038601,1.7783,158.44,-0.055364,-0.061863,2.5584,0.086442,0.097465,1.7111,1.9802,11062.0,0.0089907,0.0018827000000000002,0.99101,0.15725,2.3246,7.0322,35.255,10.353,1.9401,0
0.025365,0.54167,0.10286,1.3893,-67.014,0.29224,0.025365,0.79303,1.0422,0.42956,0.025365,0.095993,0.091471,0.025365,2337.1,0.15618,1.8461,0.025365,0.027426,96.62,0.94774,0.050456,0.027426,0.29263,0.42956,0.15618,0.56858,0.16253,5.0171,0.56873,0.027426,108.68,3.3583,0.093149,0.050456,0.94154,0.44076,0.70699,0.054556,0.10555,0.16236,0.054556,133.87,37.253,0.10361,0.46277,100.7,-0.0087752,-0.0094882,0.67772,0.26424,0.29777,0.67872,1.1171,10700.0,0.04049,0.059049000000000004,0.95951,0.64585,3.7777,9.798,104.28,3.5001,1.4613,0
0.081043,0.54809,0.33631,1.6148,-44.73,0.34593,0.081043,0.8045,1.0717,0.44094,0.081043,0.14816,0.075191,0.081043,1861.3,0.1961,1.8245,0.081043,0.056697,126.43,1.1924,0.095173,0.056697,0.34593,0.44094,0.1961,0.71356,2.8821,4.2952,0.38297,0.056697,149.69,2.4383,0.17364,0.095173,1.4398,355.31,0.44203,0.066581,0.0078063,0.14817,0.066581,224.46,98.027,0.16368,0.70963,135.5,0.068736,0.048086,1.6116,0.547,0.41012,3.7787,3.7881,6637.1,0.066917,0.1838,0.93308,0.0024776,2.8869,3.7235,139.68,2.6132,12.25,0
-0.057298,0.44808,0.093771,1.2131,-67.957,-0.21948,-0.057298,1.2317,1.4471,0.55192,-0.044787,-0.13019,-0.010631,-0.057298,-10632,-0.034331,2.2317,-0.057298,-0.039596,92.994,1.0881,-0.053532,-0.039596,-0.089372,0.21036,-0.034331,-4.2788,0.20117,3.5933,0.30568,-0.03603,106.36,3.4316,3.3705,-0.06321,1.4471,?,0.55192,-0.043682,0.018218,-1.2857,-0.036993,132.64,39.645,-0.15541,0.37535,89.102,-0.095447,-0.065959,1.1915,0.4401,0.29141,1.184,1.184,367.61,-0.043682,-0.10382000000000001,1.0391,0.0,3.925,9.2067,111.01,3.288,3.1044,0
0.021706,0.67901,0.062638,1.1367,-1748.1,0,0.025891,0.47273,1.7369,0.32099,0.051562,0.0565,0.026666,0.025891,5350.9,0.068212,1.4727,0.025891,0.014906,60.406,0.87184,0.044999,0.012497,0.093702,0.19847,0.062048,1.7529,0.13074,4.8509,0.38842,0.021773,101.3,3.6927,2.4921,0.085801,1.7369,1.0743,0.5383,0.049398,0.012219,0.34595,0.025907,108.29,47.88,0.075512,0.50942,62.002,0.024573,0.014148,0.76714,0.45826,0.27081,0.66998,1.1235,4443.8,0.049398,0.067622,0.98904,0.67699,6.0425,7.6232,96.299,3.7903,3.6253,0
0.0024808,0.13985,0.36643,10.275,281.49,-0.035959,0.015008,6.1503,0.57657,0.86015,0.0273,0.37988,0.33285,0.015008,265.99,1.3722,7.1503,0.015008,0.026029,52.609,0.99663,0.020633,0.0043026,?,-0.033478,1.2827,1.6785,0.61681,4.4247,-0.068467,0.044511,26.754,13.643,3.8539,0.037591,0.57657,3.2171,0.96049,0.065197,4.5445,0.0236,0.035785,143.32,90.71,0.029852,8.1715,56.278,-0.15627,-0.27103,2.9025,0.039506,0.073298,1.4479,1.6168,9742.7,0.065197,0.0028840999999999997,0.97437,0.11665999999999999,6.938,4.0238,25.01,14.594,0.97055,0
